from,to,weight,pval,padj,direction,padj_sig,Group,Cohort
milk_cow,symptoms,-0.08515061118346243,0.24275724275724275,0.3834319526627219,neg,NS,UC,IBD_seed
milk_goat,symptoms,-0.12253012802237646,0.27472527472527475,0.3834319526627219,neg,NS,UC,IBD_seed
mouse,symptoms,-0.11487998122056045,0.23976023976023977,0.3834319526627219,neg,NS,UC,IBD_seed
mushroom,symptoms,-0.1118045534670355,0.22277722277722278,0.3834319526627219,neg,NS,UC,IBD_seed
oat,symptoms,-0.12678704189239334,0.14685314685314685,0.3834319526627219,neg,NS,UC,IBD_seed
onion,symptoms,-0.0821402631199926,0.3016983016983017,0.3834319526627219,neg,NS,UC,IBD_seed
orange,symptoms,-0.08569976111506172,0.26873126873126874,0.3834319526627219,neg,NS,UC,IBD_seed
peanut,symptoms,-0.12253012802237646,0.27472527472527475,0.3834319526627219,neg,NS,UC,IBD_seed
pear,symptoms,-0.12253012802237646,0.27472527472527475,0.3834319526627219,neg,NS,UC,IBD_seed
pepper,symptoms,-0.11688376779551073,0.2517482517482518,0.3834319526627219,neg,NS,UC,IBD_seed
pig,symptoms,-0.114611015448043,0.23676323676323677,0.3834319526627219,neg,NS,UC,IBD_seed
quinoa,symptoms,-0.11371483856479914,0.15784215784215785,0.3834319526627219,neg,NS,UC,IBD_seed
raspberry,symptoms,-0.12253012802237646,0.27472527472527475,0.3834319526627219,neg,NS,UC,IBD_seed
rice,symptoms,-0.1406960523223608,0.14985014985014986,0.3834319526627219,neg,NS,UC,IBD_seed
sardine,symptoms,-0.12253012802237646,0.27472527472527475,0.3834319526627219,neg,NS,UC,IBD_seed
shrimp,symptoms,-0.12253012802237646,0.27472527472527475,0.3834319526627219,neg,NS,UC,IBD_seed
silversides,symptoms,-0.12253012802237646,0.27472527472527475,0.3834319526627219,neg,NS,UC,IBD_seed
smelt,symptoms,-0.10526719690662237,0.25074925074925075,0.3834319526627219,neg,NS,UC,IBD_seed
soda,symptoms,-0.011364477908635914,0.4145854145854146,0.4378021978021978,neg,NS,UC,IBD_seed
squid,symptoms,-0.11363950362495324,0.22077922077922077,0.3834319526627219,neg,NS,UC,IBD_seed
strawberry,symptoms,-0.10880548023306919,0.17182817182817184,0.3834319526627219,neg,NS,UC,IBD_seed
sweet potato,symptoms,-0.02244460930336919,0.4325674325674326,0.44842068925838563,neg,NS,UC,IBD_seed
tea,symptoms,-0.05355151848001298,0.3246753246753247,0.38503929305116247,neg,NS,UC,IBD_seed
tomato,symptoms,-0.11587749434585316,0.21978021978021978,0.3834319526627219,neg,NS,UC,IBD_seed
trout,symptoms,-0.13519938826949368,0.16183816183816183,0.3834319526627219,neg,NS,UC,IBD_seed
walnut,symptoms,-0.12253012802237646,0.27472527472527475,0.3834319526627219,neg,NS,UC,IBD_seed
wheat,symptoms,-0.1353878912366952,0.16083916083916083,0.3834319526627219,neg,NS,UC,IBD_seed
worm,symptoms,-0.11551262551096864,0.22977022977022976,0.3834319526627219,neg,NS,UC,IBD_seed
yogurt_cow,symptoms,-0.09156959223318108,0.26573426573426573,0.3834319526627219,neg,NS,UC,IBD_seed
almond,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
apple,endoscopic_activity,-0.09080114694625943,0.19480519480519481,0.3834319526627219,neg,NS,UC,IBD_seed
apple_cider,endoscopic_activity,-0.05186042134590351,0.2987012987012987,0.3834319526627219,neg,NS,UC,IBD_seed
artichoke,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
avocado,endoscopic_activity,-0.02609648403482471,0.2807192807192807,0.3834319526627219,neg,NS,UC,IBD_seed
banana,endoscopic_activity,-0.1684503268718039,0.15684315684315683,0.3834319526627219,neg,NS,UC,IBD_seed
basil,endoscopic_activity,-0.03279598636165892,0.28471528471528473,0.3834319526627219,neg,NS,UC,IBD_seed
bean,endoscopic_activity,-0.1894456894251236,0.08691308691308691,0.3834319526627219,neg,NS,UC,IBD_seed
beef,endoscopic_activity,-0.18677517542562116,0.1088911088911089,0.3834319526627219,neg,NS,UC,IBD_seed
blueberry,endoscopic_activity,-0.10983615597919655,0.17582417582417584,0.3834319526627219,neg,NS,UC,IBD_seed
butterfish,endoscopic_activity,-0.1597171272573775,0.12487512487512488,0.3834319526627219,neg,NS,UC,IBD_seed
carrot,endoscopic_activity,-0.14834548371645628,0.14585414585414586,0.3834319526627219,neg,NS,UC,IBD_seed
cheddar cheese,endoscopic_activity,-0.01843188532240341,0.3066933066933067,0.3834319526627219,neg,NS,UC,IBD_seed
chia,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
chicken,endoscopic_activity,-0.11051452770062958,0.1978021978021978,0.3834319526627219,neg,NS,UC,IBD_seed
coffee,endoscopic_activity,-0.09095525351861175,0.15084915084915085,0.3834319526627219,neg,NS,UC,IBD_seed
corn,endoscopic_activity,-0.17778237688292112,0.12687312687312688,0.3834319526627219,neg,NS,UC,IBD_seed
corn husk,endoscopic_activity,-0.02854116462715375,0.22277722277722278,0.3834319526627219,neg,NS,UC,IBD_seed
cream,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
cucumber,endoscopic_activity,-0.06503062755068834,0.2517482517482518,0.3834319526627219,neg,NS,UC,IBD_seed
egg_chicken,endoscopic_activity,-0.13635723673101166,0.13886113886113885,0.3834319526627219,neg,NS,UC,IBD_seed
fish_undetermined,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
grain_fermented,endoscopic_activity,-0.07328671578579639,0.2627372627372627,0.3834319526627219,neg,NS,UC,IBD_seed
grape,endoscopic_activity,-0.08805419130845193,0.1958041958041958,0.3834319526627219,neg,NS,UC,IBD_seed
grape_fermented,endoscopic_activity,-0.0656613784421341,0.28471528471528473,0.3834319526627219,neg,NS,UC,IBD_seed
grapefruit,endoscopic_activity,-0.01971632633386336,0.31868131868131866,0.38503929305116247,neg,NS,UC,IBD_seed
herring,endoscopic_activity,-0.16081529043492923,0.13186813186813187,0.3834319526627219,neg,NS,UC,IBD_seed
honey,endoscopic_activity,-0.025198553634107328,0.2977022977022977,0.3834319526627219,neg,NS,UC,IBD_seed
kumquat,endoscopic_activity,-0.03279598636165892,0.28471528471528473,0.3834319526627219,neg,NS,UC,IBD_seed
lamb,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
lemon,endoscopic_activity,-0.07916869330983124,0.21878121878121878,0.3834319526627219,neg,NS,UC,IBD_seed
lentil,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
lettuce,endoscopic_activity,-0.08208166591582487,0.24175824175824176,0.3834319526627219,neg,NS,UC,IBD_seed
lizard,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
mackerel,endoscopic_activity,-0.18485596627967898,0.1008991008991009,0.3834319526627219,neg,NS,UC,IBD_seed
mandarin,endoscopic_activity,-0.1323036274175458,0.14285714285714285,0.3834319526627219,neg,NS,UC,IBD_seed
milk,endoscopic_activity,-0.09215452164566929,0.18081918081918083,0.3834319526627219,neg,NS,UC,IBD_seed
milk_cow,endoscopic_activity,-0.11640338609961239,0.15284715284715283,0.3834319526627219,neg,NS,UC,IBD_seed
milk_goat,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
mouse,endoscopic_activity,-0.1606952771795504,0.14185814185814186,0.3834319526627219,neg,NS,UC,IBD_seed
mushroom,endoscopic_activity,-0.1649294054828214,0.14385614385614387,0.3834319526627219,neg,NS,UC,IBD_seed
oat,endoscopic_activity,-0.18659595550685137,0.08691308691308691,0.3834319526627219,neg,NS,UC,IBD_seed
onion,endoscopic_activity,-0.10983778907527421,0.20279720279720279,0.3834319526627219,neg,NS,UC,IBD_seed
orange,endoscopic_activity,-0.11821583388823323,0.16083916083916083,0.3834319526627219,neg,NS,UC,IBD_seed
peanut,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
pear,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
pepper,endoscopic_activity,-0.1640790259065548,0.14285714285714285,0.3834319526627219,neg,NS,UC,IBD_seed
pig,endoscopic_activity,-0.1591695344219013,0.13986013986013987,0.3834319526627219,neg,NS,UC,IBD_seed
quinoa,endoscopic_activity,-0.16835678026487064,0.09490509490509491,0.3834319526627219,neg,NS,UC,IBD_seed
raspberry,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
rice,endoscopic_activity,-0.20690083533865672,0.1028971028971029,0.3834319526627219,neg,NS,UC,IBD_seed
sardine,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
shrimp,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
silversides,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
smelt,endoscopic_activity,-0.1565779376357522,0.17182817182817184,0.3834319526627219,neg,NS,UC,IBD_seed
soda,endoscopic_activity,-0.008540668084104905,0.4045954045954046,0.4315684315684316,neg,NS,UC,IBD_seed
squid,endoscopic_activity,-0.16722210907311572,0.14685314685314685,0.3834319526627219,neg,NS,UC,IBD_seed
strawberry,endoscopic_activity,-0.158789068249144,0.0989010989010989,0.3834319526627219,neg,NS,UC,IBD_seed
sweet potato,endoscopic_activity,-0.03279598636165892,0.28471528471528473,0.3834319526627219,neg,NS,UC,IBD_seed
tea,endoscopic_activity,-0.07971721862877332,0.18681318681318682,0.3834319526627219,neg,NS,UC,IBD_seed
tomato,endoscopic_activity,-0.16545036744899472,0.11588411588411589,0.3834319526627219,neg,NS,UC,IBD_seed
trout,endoscopic_activity,-0.1956944000920069,0.09090909090909091,0.3834319526627219,neg,NS,UC,IBD_seed
walnut,endoscopic_activity,-0.1828570096933159,0.2017982017982018,0.3834319526627219,neg,NS,UC,IBD_seed
wheat,endoscopic_activity,-0.19739829304069406,0.0999000999000999,0.3834319526627219,neg,NS,UC,IBD_seed
worm,endoscopic_activity,-0.17059176324030173,0.15084915084915085,0.3834319526627219,neg,NS,UC,IBD_seed
yogurt_cow,endoscopic_activity,-0.1291476936691054,0.14185814185814186,0.3834319526627219,neg,NS,UC,IBD_seed
almond,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
apple,endoscopic_disease_activity,-0.05177670099326292,0.27672327672327673,0.3834319526627219,neg,NS,UC,IBD_seed
apple_cider,endoscopic_disease_activity,-0.021665163787839982,0.36863136863136864,0.411205695712738,neg,NS,UC,IBD_seed
artichoke,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
avocado,endoscopic_disease_activity,-0.0037394657089096783,0.4645354645354645,0.4728947145399588,neg,NS,UC,IBD_seed
banana,endoscopic_disease_activity,-0.1398579546725503,0.2007992007992008,0.3834319526627219,neg,NS,UC,IBD_seed
basil,endoscopic_disease_activity,-0.025793160033803046,0.33466533466533466,0.3875072296124928,neg,NS,UC,IBD_seed
bean,endoscopic_disease_activity,-0.14371312628861424,0.14785214785214784,0.3834319526627219,neg,NS,UC,IBD_seed
beef,endoscopic_disease_activity,-0.13471014170632206,0.17682317682317683,0.3834319526627219,neg,NS,UC,IBD_seed
blueberry,endoscopic_disease_activity,-0.057718365201101775,0.2887112887112887,0.3834319526627219,neg,NS,UC,IBD_seed
butterfish,endoscopic_disease_activity,-0.13252782720884462,0.18681318681318682,0.3834319526627219,neg,NS,UC,IBD_seed
carrot,endoscopic_disease_activity,-0.09205862810562682,0.22077922077922077,0.3834319526627219,neg,NS,UC,IBD_seed
cheddar cheese,endoscopic_disease_activity,-0.010610104611406487,0.3826173826173826,0.4193191005180106,neg,NS,UC,IBD_seed
chia,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
chicken,endoscopic_disease_activity,-0.06959829398150637,0.27972027972027974,0.3834319526627219,neg,NS,UC,IBD_seed
coffee,endoscopic_disease_activity,-0.06848297556698846,0.18981018981018982,0.3834319526627219,neg,NS,UC,IBD_seed
corn,endoscopic_disease_activity,-0.11888007320017804,0.2087912087912088,0.3834319526627219,neg,NS,UC,IBD_seed
corn husk,endoscopic_disease_activity,-0.01755485249557161,0.26673326673326675,0.3834319526627219,neg,NS,UC,IBD_seed
cream,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
cucumber,endoscopic_disease_activity,-0.018683496834030054,0.40559440559440557,0.4315684315684316,neg,NS,UC,IBD_seed
egg_chicken,endoscopic_disease_activity,-0.07877461811289453,0.26073926073926074,0.3834319526627219,neg,NS,UC,IBD_seed
fish_undetermined,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
grain_fermented,endoscopic_disease_activity,-0.03421846660765073,0.34065934065934067,0.3898875690783205,neg,NS,UC,IBD_seed
grape,endoscopic_disease_activity,-0.04161773761451901,0.3146853146853147,0.3834319526627219,neg,NS,UC,IBD_seed
grape_fermented,endoscopic_disease_activity,-0.02517187616659745,0.3806193806193806,0.4193191005180106,neg,NS,UC,IBD_seed
grapefruit,endoscopic_disease_activity,-0.009088604501083088,0.4275724275724276,0.44779494911421036,neg,NS,UC,IBD_seed
herring,endoscopic_disease_activity,-0.13382898929872875,0.1978021978021978,0.3834319526627219,neg,NS,UC,IBD_seed
honey,endoscopic_disease_activity,4.2637646534134186e-4,0.5144855144855145,0.5144855144855145,pos,NS,UC,IBD_seed
kumquat,endoscopic_disease_activity,-0.025793160033803046,0.33466533466533466,0.3875072296124928,neg,NS,UC,IBD_seed
lamb,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
lemon,endoscopic_disease_activity,-0.035814918892946156,0.35564435564435565,0.40008716495968627,neg,NS,UC,IBD_seed
lentil,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
lettuce,endoscopic_disease_activity,-0.03664703785768507,0.34065934065934067,0.3898875690783205,neg,NS,UC,IBD_seed
lizard,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
mackerel,endoscopic_disease_activity,-0.13894452085052378,0.16683316683316685,0.3834319526627219,neg,NS,UC,IBD_seed
mandarin,endoscopic_disease_activity,-0.1075572477721767,0.1878121878121878,0.3834319526627219,neg,NS,UC,IBD_seed
milk,endoscopic_disease_activity,-0.05082026211379114,0.2827172827172827,0.3834319526627219,neg,NS,UC,IBD_seed
milk_cow,endoscopic_disease_activity,-0.06578504890294509,0.2787212787212787,0.3834319526627219,neg,NS,UC,IBD_seed
milk_goat,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
mouse,endoscopic_disease_activity,-0.10335509347791547,0.2217782217782218,0.3834319526627219,neg,NS,UC,IBD_seed
mushroom,endoscopic_disease_activity,-0.13472794091669296,0.19080919080919082,0.3834319526627219,neg,NS,UC,IBD_seed
oat,endoscopic_disease_activity,-0.1510425695494978,0.14685314685314685,0.3834319526627219,neg,NS,UC,IBD_seed
onion,endoscopic_disease_activity,-0.05365918370394067,0.3076923076923077,0.3834319526627219,neg,NS,UC,IBD_seed
orange,endoscopic_disease_activity,-0.07045571909826201,0.24875124875124874,0.3834319526627219,neg,NS,UC,IBD_seed
peanut,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
pear,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
pepper,endoscopic_disease_activity,-0.10748087735881942,0.20279720279720279,0.3834319526627219,neg,NS,UC,IBD_seed
pig,endoscopic_disease_activity,-0.09851567724841584,0.23176823176823177,0.3834319526627219,neg,NS,UC,IBD_seed
quinoa,endoscopic_disease_activity,-0.1394671784757914,0.14585414585414586,0.3834319526627219,neg,NS,UC,IBD_seed
raspberry,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
rice,endoscopic_disease_activity,-0.1669510251563053,0.15284715284715283,0.3834319526627219,neg,NS,UC,IBD_seed
sardine,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
shrimp,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
silversides,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
smelt,endoscopic_disease_activity,-0.1320182087264259,0.21578421578421578,0.3834319526627219,neg,NS,UC,IBD_seed
soda,endoscopic_disease_activity,0.019196032185366883,0.3276723276723277,0.38503929305116247,pos,NS,UC,IBD_seed
squid,endoscopic_disease_activity,-0.13528277928875665,0.2037962037962038,0.3834319526627219,neg,NS,UC,IBD_seed
strawberry,endoscopic_disease_activity,-0.12424995611145316,0.16383616383616384,0.3834319526627219,neg,NS,UC,IBD_seed
sweet potato,endoscopic_disease_activity,-0.025793160033803046,0.33466533466533466,0.3875072296124928,neg,NS,UC,IBD_seed
tea,endoscopic_disease_activity,-0.06741187719841078,0.19480519480519481,0.3834319526627219,neg,NS,UC,IBD_seed
tomato,endoscopic_disease_activity,-0.11768978897535569,0.16883116883116883,0.3834319526627219,neg,NS,UC,IBD_seed
trout,endoscopic_disease_activity,-0.14793707327463634,0.15684315684315683,0.3834319526627219,neg,NS,UC,IBD_seed
walnut,endoscopic_disease_activity,-0.156074212346037,0.22377622377622378,0.3834319526627219,neg,NS,UC,IBD_seed
wheat,endoscopic_disease_activity,-0.15386675418543755,0.15584415584415584,0.3834319526627219,neg,NS,UC,IBD_seed
worm,endoscopic_disease_activity,-0.1399656395756017,0.18981018981018982,0.3834319526627219,neg,NS,UC,IBD_seed
yogurt_cow,endoscopic_disease_activity,-0.08661956256232042,0.2087912087912088,0.3834319526627219,neg,NS,UC,IBD_seed
apple,bowel_movements_daily,-0.06520088713565522,0.21878121878121878,0.33515420749463304,neg,NS,CD,IBD_seed
apple_cider,bowel_movements_daily,-0.1502008503873825,0.04995004995004995,0.17731106103199126,neg,NS,CD,IBD_seed
avocado,bowel_movements_daily,-0.046055249306829985,0.15884115884115885,0.29508952585875664,neg,NS,CD,IBD_seed
bean,bowel_movements_daily,0.11368948533260574,0.17182817182817184,0.30504435323712437,pos,NS,CD,IBD_seed
beef,bowel_movements_daily,0.13920110870428298,0.11888111888111888,0.24838470881636351,pos,NS,CD,IBD_seed
blueberry,bowel_movements_daily,-0.03859571637044938,0.3226773226773227,0.40131542277465027,neg,NS,CD,IBD_seed
butterfish,bowel_movements_daily,0.17184152820474355,0.052947052947052944,0.17731106103199126,pos,NS,CD,IBD_seed
carrot,bowel_movements_daily,0.03453403508328379,0.3706293706293706,0.42867975398095876,pos,NS,CD,IBD_seed
cheddar cheese,bowel_movements_daily,0.09134224743985231,0.11788211788211789,0.24838470881636351,pos,NS,CD,IBD_seed
chicken,bowel_movements_daily,0.16370385130060788,0.07592407592407592,0.20442715179557283,pos,NS,CD,IBD_seed
coffee,bowel_movements_daily,0.08068860005506942,0.15984015984015984,0.29508952585875664,pos,NS,CD,IBD_seed
corn,bowel_movements_daily,0.08553990241996438,0.21078921078921078,0.3299309386265908,pos,NS,CD,IBD_seed
corn husk,bowel_movements_daily,-0.08994771083384494,0.05094905094905095,0.17731106103199126,neg,NS,CD,IBD_seed
cucumber,bowel_movements_daily,0.015147022857584042,0.4435564435564436,0.4696479990597638,pos,NS,CD,IBD_seed
egg_chicken,bowel_movements_daily,0.1326424772662642,0.0999000999000999,0.23582974402646534,pos,NS,CD,IBD_seed
grain_fermented,bowel_movements_daily,-0.13310016893331464,0.060939060939060936,0.1907657559831473,neg,NS,CD,IBD_seed
grape,bowel_movements_daily,0.01171643793275777,0.45454545454545453,0.4743083003952569,pos,NS,CD,IBD_seed
grape_fermented,bowel_movements_daily,-0.09422777592811496,0.17382617382617382,0.30504435323712437,neg,NS,CD,IBD_seed
grapefruit,bowel_movements_daily,0.040311685872918245,0.2007992007992008,0.32468090568649227,pos,NS,CD,IBD_seed
herring,bowel_movements_daily,0.23884594618082045,0.01898101898101898,0.15618667047238474,pos,NS,CD,IBD_seed
honey,bowel_movements_daily,-6.496405241809364e-4,0.4955044955044955,0.49723099200451115,neg,NS,CD,IBD_seed
lemon,bowel_movements_daily,0.1401390345538353,0.08191808191808192,0.2051513703687617,pos,NS,CD,IBD_seed
lentil,bowel_movements_daily,0.09710526343080325,0.1038961038961039,0.23937662337662338,pos,NS,CD,IBD_seed
lettuce,bowel_movements_daily,-0.017734473004865137,0.4065934065934066,0.4521193092621664,neg,NS,CD,IBD_seed
mackerel,bowel_movements_daily,0.1618598061376707,0.06993006993006994,0.20442715179557283,pos,NS,CD,IBD_seed
mandarin,bowel_movements_daily,0.06720114372475813,0.14885114885114886,0.28390152893464154,pos,NS,CD,IBD_seed
milk,bowel_movements_daily,0.022625971512269027,0.3866133866133866,0.4366457072339425,pos,NS,CD,IBD_seed
milk_cow,bowel_movements_daily,0.08966857954780663,0.16383616383616384,0.3005402241071031,pos,NS,CD,IBD_seed
mouse,bowel_movements_daily,0.09629867278258056,0.18281718281718282,0.3114062408180055,pos,NS,CD,IBD_seed
oat,bowel_movements_daily,0.23458172235029875,0.015984015984015984,0.15344655344655345,pos,NS,CD,IBD_seed
onion,bowel_movements_daily,0.03443276029249406,0.3646353646353646,0.42516188265176114,pos,NS,CD,IBD_seed
orange,bowel_movements_daily,0.06609017966171246,0.23676323676323677,0.35330472636172117,pos,NS,CD,IBD_seed
pear,bowel_movements_daily,-0.02233975640348576,0.2937062937062937,0.3862438930932081,neg,NS,CD,IBD_seed
pepper,bowel_movements_daily,0.0706081521786415,0.2757242757242757,0.38179829649023966,pos,NS,CD,IBD_seed
pig,bowel_movements_daily,0.08930771175346015,0.17382617382617382,0.30504435323712437,pos,NS,CD,IBD_seed
quinoa,bowel_movements_daily,0.17047267799658813,0.061938061938061936,0.19079867500920136,pos,NS,CD,IBD_seed
rice,bowel_movements_daily,0.19248395648146416,0.03996003996003996,0.1667897320071233,pos,NS,CD,IBD_seed
silversides,bowel_movements_daily,0.11948938114877461,0.08791208791208792,0.2163989856297549,pos,NS,CD,IBD_seed
smelt,bowel_movements_daily,0.16493224448620963,0.060939060939060936,0.1907657559831473,pos,NS,CD,IBD_seed
soda,bowel_movements_daily,0.0679409352277213,0.16783216783216784,0.30504435323712437,pos,NS,CD,IBD_seed
squid,bowel_movements_daily,0.20245535520252628,0.03296703296703297,0.16036422593799643,pos,NS,CD,IBD_seed
strawberry,bowel_movements_daily,0.1316262893087593,0.09490509490509491,0.22777222777222778,pos,NS,CD,IBD_seed
tea,bowel_movements_daily,0.02896221243347307,0.3826173826173826,0.43554864108223795,pos,NS,CD,IBD_seed
tomato,bowel_movements_daily,0.007039488869771515,0.46853146853146854,0.47884271205825973,pos,NS,CD,IBD_seed
trout,bowel_movements_daily,0.15704014655885834,0.07392607392607392,0.20442715179557283,pos,NS,CD,IBD_seed
wheat,bowel_movements_daily,0.14182529403990266,0.1108891108891109,0.24295704295704296,pos,NS,CD,IBD_seed
worm,bowel_movements_daily,0.11670091964640751,0.1068931068931069,0.24295704295704296,pos,NS,CD,IBD_seed
yogurt_cow,bowel_movements_daily,0.019686507333858932,0.4125874125874126,0.4535312016228047,pos,NS,CD,IBD_seed
apple,mayo_endo_score,-0.012659522808226797,0.44655344655344653,0.4704200908580471,neg,NS,CD,IBD_seed
apple_cider,mayo_endo_score,-0.17174391837833275,0.05194805194805195,0.17731106103199126,neg,NS,CD,IBD_seed
avocado,mayo_endo_score,-0.059057054398066945,0.12687312687312688,0.25914511020894,neg,NS,CD,IBD_seed
bean,mayo_endo_score,0.31392732735306406,0.05094905094905095,0.17731106103199126,pos,NS,CD,IBD_seed
beef,mayo_endo_score,0.3601096679652353,0.029970029970029972,0.16036422593799643,pos,NS,CD,IBD_seed
blueberry,mayo_endo_score,0.03126708985077678,0.41058941058941056,0.4530641772021082,pos,NS,CD,IBD_seed
butterfish,mayo_endo_score,0.33993148702488035,0.005994005994005994,0.11188811188811189,pos,NS,CD,IBD_seed
carrot,mayo_endo_score,0.1739502497744242,0.15484515484515485,0.29147323264970326,pos,NS,CD,IBD_seed
cheddar cheese,mayo_endo_score,0.1929039381000574,0.02197802197802198,0.16036422593799643,pos,NS,CD,IBD_seed
chicken,mayo_endo_score,0.34529149865282627,0.006993006993006993,0.11188811188811189,pos,NS,CD,IBD_seed
coffee,mayo_endo_score,0.1844431634825928,0.04895104895104895,0.17731106103199126,pos,NS,CD,IBD_seed
corn,mayo_endo_score,0.2636385562614196,0.06793206793206794,0.20169521200449037,pos,NS,CD,IBD_seed
corn husk,mayo_endo_score,-0.11168521136916502,0.04095904095904096,0.16783216783216784,neg,NS,CD,IBD_seed
cucumber,mayo_endo_score,0.12337112726718491,0.2007992007992008,0.32468090568649227,pos,NS,CD,IBD_seed
egg_chicken,mayo_endo_score,0.3324032520243664,0.028971028971028972,0.16036422593799643,pos,NS,CD,IBD_seed
grain_fermented,mayo_endo_score,-0.12172295247107601,0.14385614385614387,0.27805751295684183,neg,NS,CD,IBD_seed
grape,mayo_endo_score,0.11491812621274668,0.20679320679320679,0.32881404309975737,pos,NS,CD,IBD_seed
grape_fermented,mayo_endo_score,-0.057227033034260855,0.3206793206793207,0.40131542277465027,neg,NS,CD,IBD_seed
grapefruit,mayo_endo_score,0.05648102819537684,0.12387612387612387,0.2548308834023119,pos,NS,CD,IBD_seed
herring,mayo_endo_score,0.47103561740298083,0.001998001998001998,0.11188811188811189,pos,NS,CD,IBD_seed
honey,mayo_endo_score,-0.004167423633213637,0.45854145854145856,0.4750357556112952,neg,NS,CD,IBD_seed
lemon,mayo_endo_score,0.29047863404325724,0.012987012987012988,0.15344655344655345,pos,NS,CD,IBD_seed
lentil,mayo_endo_score,0.20942969887599638,0.02197802197802198,0.16036422593799643,pos,NS,CD,IBD_seed
lettuce,mayo_endo_score,0.06507015359886922,0.3006993006993007,0.3900963900963901,pos,NS,CD,IBD_seed
mackerel,mayo_endo_score,0.3864696605256837,0.012987012987012988,0.15344655344655345,pos,NS,CD,IBD_seed
mandarin,mayo_endo_score,0.13796016903461397,0.04295704295704296,0.16947436125518317,pos,NS,CD,IBD_seed
milk,mayo_endo_score,0.14092834277816502,0.15384615384615385,0.29147323264970326,pos,NS,CD,IBD_seed
milk_cow,mayo_endo_score,0.25947318165055644,0.04995004995004995,0.17731106103199126,pos,NS,CD,IBD_seed
mouse,mayo_endo_score,0.290632714241447,0.06293706293706294,0.19079867500920136,pos,NS,CD,IBD_seed
oat,mayo_endo_score,0.4631234288081,9.99000999000999e-4,0.11188811188811189,pos,NS,CD,IBD_seed
onion,mayo_endo_score,0.17110732392114059,0.14785214785214784,0.2838761238761238,pos,NS,CD,IBD_seed
orange,mayo_endo_score,0.20562436004707757,0.07792207792207792,0.20442715179557283,pos,NS,CD,IBD_seed
pear,mayo_endo_score,-0.039114245120811394,0.1958041958041958,0.32468090568649227,neg,NS,CD,IBD_seed
