from,to,weight,pval,padj,direction,padj_sig,Group,Cohort
orange,endoscopic_activity,0.15850296974459535,0.06293706293706294,0.3048882152330428,pos,NS,UC,IBD_seed2
oregano,endoscopic_activity,0.04539338287144907,0.35364635364635366,0.48890696931934047,pos,NS,UC,IBD_seed2
passionfruit,endoscopic_activity,-5.041513926745678e-7,0.5064935064935064,0.5248901021698549,neg,NS,UC,IBD_seed2
peach,endoscopic_activity,-0.00796449172581569,0.46253746253746253,0.5045474006512968,neg,NS,UC,IBD_seed2
peanut,endoscopic_activity,0.04665289242004175,0.34165834165834164,0.4812645337855422,pos,NS,UC,IBD_seed2
pear,endoscopic_activity,-0.18285704784614792,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
pepper,endoscopic_activity,0.044457531327406735,0.35764235764235763,0.489255403802708,pos,NS,UC,IBD_seed2
persimmon,endoscopic_activity,-0.16505765217187984,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
pig,endoscopic_activity,0.27392804267566057,0.012987012987012988,0.14634944887045728,pos,NS,UC,IBD_seed2
pine nut,endoscopic_activity,0.09927368170216835,0.1938061938061938,0.37665812448421143,pos,NS,UC,IBD_seed2
pineapple,endoscopic_activity,-0.010103809137325668,0.4745254745254745,0.5074470983561892,neg,NS,UC,IBD_seed2
plantain,endoscopic_activity,-0.16505765217187984,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
poppy seed,endoscopic_activity,-0.003006589249947192,0.4865134865134865,0.5151727704919195,neg,NS,UC,IBD_seed2
potato,endoscopic_activity,-0.16505765217187984,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
quinoa,endoscopic_activity,0.12218683726603849,0.13186813186813187,0.35013849786577056,pos,NS,UC,IBD_seed2
rabbit,endoscopic_activity,-0.3031817552370245,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
raspberry,endoscopic_activity,0.0010019262843285331,0.5094905094905094,0.5251550908737688,pos,NS,UC,IBD_seed2
rice,endoscopic_activity,0.18458979011592325,0.05094905094905095,0.2722019016839734,pos,NS,UC,IBD_seed2
rosemary,endoscopic_activity,-0.12174728653047383,0.01998001998001998,0.2014526826556902,neg,NS,UC,IBD_seed2
sage,endoscopic_activity,0.16109936276248568,0.01898101898101898,0.19885583166833165,pos,NS,UC,IBD_seed2
salmon,endoscopic_activity,-0.30560852691678697,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
sardine,endoscopic_activity,-0.00819112162086337,0.4595404595404595,0.5045474006512968,neg,NS,UC,IBD_seed2
seaweed,endoscopic_activity,-0.020574351461630752,0.42157842157842157,0.5045474006512968,neg,NS,UC,IBD_seed2
sesame,endoscopic_activity,0.01427991787410076,0.4435564435564436,0.5045474006512968,pos,NS,UC,IBD_seed2
shrimp,endoscopic_activity,0.14665045440702346,0.0989010989010989,0.3048882152330428,pos,NS,UC,IBD_seed2
silversides,endoscopic_activity,0.09456678311375434,0.22377622377622378,0.41051151311069234,pos,NS,UC,IBD_seed2
smelt,endoscopic_activity,0.1871158357476564,0.04795204795204795,0.2646909542070832,pos,NS,UC,IBD_seed2
snail,endoscopic_activity,-0.16505765217187984,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
soda,endoscopic_activity,0.05598441765214382,0.26673326673326675,0.43303790640352385,pos,NS,UC,IBD_seed2
spice,endoscopic_activity,-0.08407537392773565,0.005994005994005994,0.07803846638798095,neg,NS,UC,IBD_seed2
spinach,endoscopic_activity,-0.16505765217187984,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
squid,endoscopic_activity,0.15251281812379547,0.10789210789210789,0.32223455831473646,pos,NS,UC,IBD_seed2
strawberry,endoscopic_activity,-0.009740505874470284,0.46253746253746253,0.5045474006512968,neg,NS,UC,IBD_seed2
sumac,endoscopic_activity,-0.30619395670267757,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
sunflower,endoscopic_activity,0.12666828986292544,0.13986013986013987,0.3531417562029807,pos,NS,UC,IBD_seed2
sweet potato,endoscopic_activity,-0.16505765217187984,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
tea,endoscopic_activity,0.08776115974039306,0.07192807192807193,0.3048882152330428,pos,NS,UC,IBD_seed2
thyme,endoscopic_activity,-0.014043751324411855,0.4565434565434565,0.5045474006512968,neg,NS,UC,IBD_seed2
tomato,endoscopic_activity,-0.03070844579848042,0.3696303696303696,0.493142684087566,neg,NS,UC,IBD_seed2
trout,endoscopic_activity,0.19151642539587502,0.06693306693306693,0.3048882152330428,pos,NS,UC,IBD_seed2
truffle black,endoscopic_activity,-0.16505765217187984,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
turkey,endoscopic_activity,0.03141232027921005,0.4065934065934066,0.5045474006512968,pos,NS,UC,IBD_seed2
veal,endoscopic_activity,0.18917132152440774,0.026973026973026972,0.22327672327672332,pos,NS,UC,IBD_seed2
walnut,endoscopic_activity,0.11509603736466599,0.16583416583416583,0.36940800063723656,pos,NS,UC,IBD_seed2
wheat,endoscopic_activity,0.25993632065058025,0.01098901098901099,0.12814142379359772,pos,NS,UC,IBD_seed2
worm,endoscopic_activity,0.19983996124160572,0.04695304695304695,0.26455477295813434,pos,NS,UC,IBD_seed2
yeast,endoscopic_activity,0.07218052661768262,0.27672327672327673,0.4407196129286391,pos,NS,UC,IBD_seed2
yogurt_cow,endoscopic_activity,0.1514213779964292,0.029970029970029972,0.22327672327672332,pos,NS,UC,IBD_seed2
ahi tuna,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
almond,endoscopic_activity_integer,0.16565930889650907,0.058941058941058944,0.29602981288374547,pos,NS,UC,IBD_seed2
anchovy,endoscopic_activity_integer,-0.011173458402804405,0.44755244755244755,0.5045474006512968,neg,NS,UC,IBD_seed2
ant,endoscopic_activity_integer,0.0032941578079159484,0.5184815184815185,0.529349070382505,pos,NS,UC,IBD_seed2
apple,endoscopic_activity_integer,0.1156594489639987,0.04895104895104895,0.2646909542070832,pos,NS,UC,IBD_seed2
apple_cider,endoscopic_activity_integer,0.011250846678192587,0.3726273726273726,0.493142684087566,pos,NS,UC,IBD_seed2
apricot,endoscopic_activity_integer,0.014706537609470174,0.35264735264735264,0.48853316105382216,pos,NS,UC,IBD_seed2
artichoke,endoscopic_activity_integer,0.030375653914088835,0.4195804195804196,0.5045474006512968,pos,NS,UC,IBD_seed2
artificial sweetener,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
arugula,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
asparagus,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
avocado,endoscopic_activity_integer,0.05736591162734586,0.34765234765234765,0.48512153819125725,pos,NS,UC,IBD_seed2
banana,endoscopic_activity_integer,0.07272670486442523,0.3196803196803197,0.4690276900342546,pos,NS,UC,IBD_seed2
basil,endoscopic_activity_integer,0.017829195657938904,0.45754245754245754,0.5045474006512968,pos,NS,UC,IBD_seed2
bay leaf,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
bean,endoscopic_activity_integer,0.1270468023096021,0.16783216783216784,0.370779138489188,pos,NS,UC,IBD_seed2
beef,endoscopic_activity_integer,0.25211861709075367,0.03696303696303696,0.22842134823701643,pos,NS,UC,IBD_seed2
beet,endoscopic_activity_integer,-0.05537701561606358,0.14485514485514486,0.3531417562029807,neg,NS,UC,IBD_seed2
betel nut,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
bison,endoscopic_activity_integer,-0.31225502629555124,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
blueberry,endoscopic_activity_integer,-0.0719986263092072,0.16483516483516483,0.3684065934065934,neg,NS,UC,IBD_seed2
bonito,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
bony fish,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
broccoli,endoscopic_activity_integer,0.02259151293111909,0.4305694305694306,0.5045474006512968,pos,NS,UC,IBD_seed2
brussel sprout,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
butter,endoscopic_activity_integer,0.08901389516737626,0.2087912087912088,0.39159302236225313,pos,NS,UC,IBD_seed2
butterfish,endoscopic_activity_integer,0.12791191098203636,0.14985014985014986,0.3531417562029807,pos,NS,UC,IBD_seed2
cabbage,endoscopic_activity_integer,0.07316413371685515,0.18281718281718282,0.37440288968673247,pos,NS,UC,IBD_seed2
canola,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
cardamom,endoscopic_activity_integer,-0.3104839175778631,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
carrot,endoscopic_activity_integer,0.13432252882955326,0.1018981018981019,0.31126504475023836,pos,NS,UC,IBD_seed2
cashew,endoscopic_activity_integer,0.10319568019629669,0.2217782217782218,0.4085227958854332,pos,NS,UC,IBD_seed2
cauliflower,endoscopic_activity_integer,0.023499529398181063,0.43356643356643354,0.5045474006512968,pos,NS,UC,IBD_seed2
celery,endoscopic_activity_integer,0.146534556743755,0.0999000999000999,0.3072615457936559,pos,NS,UC,IBD_seed2
chard,endoscopic_activity_integer,0.03397217526439245,0.3926073926073926,0.5004624652913626,pos,NS,UC,IBD_seed2
cheddar cheese,endoscopic_activity_integer,0.08107990155307682,0.2077922077922078,0.3902651969878861,pos,NS,UC,IBD_seed2
cherry,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
chia,endoscopic_activity_integer,0.003485165075708202,0.5164835164835165,0.529349070382505,pos,NS,UC,IBD_seed2
chicken,endoscopic_activity_integer,0.25789829862912417,0.006993006993006993,0.08682983682983683,pos,NS,UC,IBD_seed2
cilantro,endoscopic_activity_integer,-0.3031951399663081,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
cinnamon,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
clementine,endoscopic_activity_integer,-0.11503863166122442,0.11488511488511488,0.33785293653714704,neg,NS,UC,IBD_seed2
coconut,endoscopic_activity_integer,0.15561009837968426,0.03996003996003996,0.2392250606536321,pos,NS,UC,IBD_seed2
coffee,endoscopic_activity_integer,0.14145692040958424,0.03196803196803197,0.22327672327672332,pos,NS,UC,IBD_seed2
corn,endoscopic_activity_integer,0.07944992870375994,0.3086913086913087,0.46355548147261466,pos,NS,UC,IBD_seed2
corn husk,endoscopic_activity_integer,-0.03574293285481611,0.36863136863136864,0.493142684087566,neg,NS,UC,IBD_seed2
cream,endoscopic_activity_integer,0.11379095271952572,0.10589410589410589,0.3176823176823177,pos,NS,UC,IBD_seed2
cricket,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
cucumber,endoscopic_activity_integer,0.008237977349619785,0.5084915084915085,0.5251550908737688,pos,NS,UC,IBD_seed2
dill,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
dragonfruit,endoscopic_activity_integer,-0.3090983157961911,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
duck,endoscopic_activity_integer,0.06268182848998205,0.3196803196803197,0.4690276900342546,pos,NS,UC,IBD_seed2
egg_chicken,endoscopic_activity_integer,0.21616147986056783,0.02097902097902098,0.20685931715343478,pos,NS,UC,IBD_seed2
egg_quail,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
eggplant,endoscopic_activity_integer,-0.3099207840276143,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
farro,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
feta cheese,endoscopic_activity_integer,-0.3036503932130866,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
fig,endoscopic_activity_integer,-0.00782782647138408,0.44655344655344653,0.5045474006512968,neg,NS,UC,IBD_seed2
fish_undetermined,endoscopic_activity_integer,0.23509909759690967,0.004995004995004995,0.06977397602397602,pos,NS,UC,IBD_seed2
galangal,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
garlic,endoscopic_activity_integer,-0.09419980906232245,0.15084915084915085,0.3531417562029807,neg,NS,UC,IBD_seed2
ginger,endoscopic_activity_integer,0.051391653295709154,0.3096903096903097,0.46401643049687746,pos,NS,UC,IBD_seed2
goat cheese,endoscopic_activity_integer,0.031746997915649916,0.4015984015984016,0.5045474006512968,pos,NS,UC,IBD_seed2
grain_fermented,endoscopic_activity_integer,0.0689002568182218,0.2907092907092907,0.44912575903359314,pos,NS,UC,IBD_seed2
grape,endoscopic_activity_integer,-0.07082884719225813,0.25074925074925075,0.42296194371666074,neg,NS,UC,IBD_seed2
grape_fermented,endoscopic_activity_integer,-0.05391905749057066,0.2827172827172827,0.4434197381565802,neg,NS,UC,IBD_seed2
grapefruit,endoscopic_activity_integer,0.007606589683242465,0.3126873126873127,0.46538699923827564,pos,NS,UC,IBD_seed2
ground cherry,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
guava,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
hearts of palm,endoscopic_activity_integer,0.010380815361101164,0.4825174825174825,0.5127226181108907,pos,NS,UC,IBD_seed2
hemp seed,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
herring,endoscopic_activity_integer,0.20430010555329803,0.04595404595404595,0.2611202356965069,pos,NS,UC,IBD_seed2
honey,endoscopic_activity_integer,0.10950105596949093,0.06993006993006994,0.3048882152330428,pos,NS,UC,IBD_seed2
infusion,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
kale,endoscopic_activity_integer,8.394677194977287e-4,0.5044955044955045,0.5232238758920894,pos,NS,UC,IBD_seed2
kiwi,endoscopic_activity_integer,-0.0060284967058775105,0.45354645354645357,0.5045474006512968,neg,NS,UC,IBD_seed2
kumquat,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
lamb,endoscopic_activity_integer,0.1858875224823231,0.055944055944055944,0.2874367012298047,pos,NS,UC,IBD_seed2
langostino,endoscopic_activity_integer,0.04274114976022786,0.3876123876123876,0.4982102027991129,pos,NS,UC,IBD_seed2
lavender,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
lemon,endoscopic_activity_integer,-0.021522309820024788,0.3886113886113886,0.4982102027991129,neg,NS,UC,IBD_seed2
lentil,endoscopic_activity_integer,0.05338070340384299,0.35364635364635366,0.48890696931934047,pos,NS,UC,IBD_seed2
lettuce,endoscopic_activity_integer,-0.015562289086170689,0.3886113886113886,0.4982102027991129,neg,NS,UC,IBD_seed2
lizard,endoscopic_activity_integer,0.2198688627669801,0.03696303696303696,0.22842134823701643,pos,NS,UC,IBD_seed2
macadamia,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
mackerel,endoscopic_activity_integer,0.12114356500752411,0.20279720279720279,0.38684359736991314,pos,NS,UC,IBD_seed2
mandarin,endoscopic_activity_integer,0.05256391698669054,0.3646353646353646,0.4914331899256522,pos,NS,UC,IBD_seed2
mango,endoscopic_activity_integer,0.20731177148188634,0.029970029970029972,0.22327672327672332,pos,NS,UC,IBD_seed2
maple syrup,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
meat_undetermined,endoscopic_activity_integer,0.13879199028186162,0.08491508491508491,0.3048882152330428,pos,NS,UC,IBD_seed2
melon,endoscopic_activity_integer,0.050098381492483274,0.35664335664335667,0.489255403802708,pos,NS,UC,IBD_seed2
milk,endoscopic_activity_integer,0.1751030144791873,0.055944055944055944,0.2874367012298047,pos,NS,UC,IBD_seed2
milk_cow,endoscopic_activity_integer,0.2609426447946405,0.002997002997002997,0.04961704961704962,pos,SIG,UC,IBD_seed2
milk_goat,endoscopic_activity_integer,-0.003831388012126846,0.4565434565434565,0.5045474006512968,neg,NS,UC,IBD_seed2
mint,endoscopic_activity_integer,0.03949023927737547,0.34665334665334663,0.48473632728064425,pos,NS,UC,IBD_seed2
mouse,endoscopic_activity_integer,0.2302246289108761,0.053946053946053944,0.2814850519130675,pos,NS,UC,IBD_seed2
mushroom,endoscopic_activity_integer,0.15101180881377912,0.11688311688311688,0.34073969508752117,pos,NS,UC,IBD_seed2
nutmeg,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
oat,endoscopic_activity_integer,0.15433837356953367,0.1038961038961039,0.3145026531031046,pos,NS,UC,IBD_seed2
olive,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
onion,endoscopic_activity_integer,0.09805567761119666,0.17482517482517482,0.37440288968673247,pos,NS,UC,IBD_seed2
orange,endoscopic_activity_integer,0.16024223972560192,0.08691308691308691,0.3048882152330428,pos,NS,UC,IBD_seed2
oregano,endoscopic_activity_integer,0.04538691855155657,0.3726273726273726,0.493142684087566,pos,NS,UC,IBD_seed2
passionfruit,endoscopic_activity_integer,-0.0014649791379099941,0.45354645354645357,0.5045474006512968,neg,NS,UC,IBD_seed2
peach,endoscopic_activity_integer,-0.009458332015127496,0.44455544455544455,0.5045474006512968,neg,NS,UC,IBD_seed2
peanut,endoscopic_activity_integer,0.04590460965071563,0.3856143856143856,0.4980293481734404,pos,NS,UC,IBD_seed2
pear,endoscopic_activity_integer,-0.1884212617924818,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
pepper,endoscopic_activity_integer,0.04304587131839216,0.3836163836163836,0.4978467478467479,pos,NS,UC,IBD_seed2
persimmon,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
pig,endoscopic_activity_integer,0.278109873825259,0.005994005994005994,0.07803846638798095,pos,NS,UC,IBD_seed2
pine nut,endoscopic_activity_integer,0.10017026590563378,0.23276723276723277,0.4188558277165872,pos,NS,UC,IBD_seed2
pineapple,endoscopic_activity_integer,-0.01048438002540351,0.45454545454545453,0.5045474006512968,neg,NS,UC,IBD_seed2
plantain,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
poppy seed,endoscopic_activity_integer,-0.004007155397974277,0.47052947052947053,0.5073333391988316,neg,NS,UC,IBD_seed2
potato,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
quinoa,endoscopic_activity_integer,0.1230658836978029,0.14885114885114886,0.3531417562029807,pos,NS,UC,IBD_seed2
rabbit,endoscopic_activity_integer,-0.3094677022898058,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
raspberry,endoscopic_activity_integer,-2.9484068173024625e-4,0.47152847152847155,0.5073333391988316,neg,NS,UC,IBD_seed2
rice,endoscopic_activity_integer,0.18662464695373365,0.06393606393606394,0.3048882152330428,pos,NS,UC,IBD_seed2
rosemary,endoscopic_activity_integer,-0.12583034348482908,0.00999000999000999,0.11751406488248593,neg,NS,UC,IBD_seed2
sage,endoscopic_activity_integer,0.1645491560130224,0.028971028971028972,0.22327672327672332,pos,NS,UC,IBD_seed2
salmon,endoscopic_activity_integer,-0.31225502629555124,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
sardine,endoscopic_activity_integer,-0.00974845469277362,0.44255744255744256,0.5045474006512968,neg,NS,UC,IBD_seed2
seaweed,endoscopic_activity_integer,-0.022832994194366962,0.3806193806193806,0.49699181052637725,neg,NS,UC,IBD_seed2
sesame,endoscopic_activity_integer,0.013925036258223028,0.45454545454545453,0.5045474006512968,pos,NS,UC,IBD_seed2
shrimp,endoscopic_activity_integer,0.1480518151281106,0.12287712287712288,0.3469015195330985,pos,NS,UC,IBD_seed2
silversides,endoscopic_activity_integer,0.09467205809932461,0.25374625374625376,0.42481114391226754,pos,NS,UC,IBD_seed2
smelt,endoscopic_activity_integer,0.18937783005135822,0.06493506493506493,0.3048882152330428,pos,NS,UC,IBD_seed2
snail,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
soda,endoscopic_activity_integer,0.05721325097712229,0.24675324675324675,0.4188558277165872,pos,NS,UC,IBD_seed2
spice,endoscopic_activity_integer,-0.08643519700695557,0.002997002997002997,0.04961704961704962,neg,SIG,UC,IBD_seed2
spinach,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
squid,endoscopic_activity_integer,0.15381612380801912,0.11888111888111888,0.3435766819387509,pos,NS,UC,IBD_seed2
strawberry,endoscopic_activity_integer,-0.011632509305859434,0.4125874125874126,0.5045474006512968,neg,NS,UC,IBD_seed2
sumac,endoscopic_activity_integer,-0.3127677019805034,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
sunflower,endoscopic_activity_integer,0.12876112248375332,0.15184815184815184,0.3531417562029807,pos,NS,UC,IBD_seed2
sweet potato,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
tea,endoscopic_activity_integer,0.08879968720577143,0.056943056943056944,0.28924484606302786,pos,NS,UC,IBD_seed2
thyme,endoscopic_activity_integer,-0.014629711556891793,0.43756243756243757,0.5045474006512968,neg,NS,UC,IBD_seed2
tomato,endoscopic_activity_integer,-0.03328926054616749,0.3276723276723277,0.47452331685593024,neg,NS,UC,IBD_seed2
trout,endoscopic_activity_integer,0.19356922185277473,0.0919080919080919,0.3048882152330428,pos,NS,UC,IBD_seed2
truffle black,endoscopic_activity_integer,-0.16731086978799684,0.0989010989010989,0.3048882152330428,neg,NS,UC,IBD_seed2
turkey,endoscopic_activity_integer,0.030873286492598337,0.4145854145854146,0.5045474006512968,pos,NS,UC,IBD_seed2
veal,endoscopic_activity_integer,0.19168120149810952,0.03896103896103896,0.23534573534573533,pos,NS,UC,IBD_seed2
walnut,endoscopic_activity_integer,0.1161194045349778,0.1978021978021978,0.3789324960753532,pos,NS,UC,IBD_seed2
wheat,endoscopic_activity_integer,0.2639903844553226,0.004995004995004995,0.06977397602397602,pos,NS,UC,IBD_seed2
worm,endoscopic_activity_integer,0.20238805677638602,0.06493506493506493,0.3048882152330428,pos,NS,UC,IBD_seed2
yeast,endoscopic_activity_integer,0.07289125493336118,0.2887112887112887,0.44706909718457066,pos,NS,UC,IBD_seed2
yogurt_cow,endoscopic_activity_integer,0.15345199374886906,0.04495504495504495,0.25762698839621917,pos,NS,UC,IBD_seed2
ahi tuna,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
almond,Mayo_endoscopy_score,0.16490116767697474,0.06593406593406594,0.3048882152330428,pos,NS,UC,IBD_seed2
anchovy,Mayo_endoscopy_score,-0.01291170051094186,0.4875124875124875,0.5151727704919195,neg,NS,UC,IBD_seed2
ant,Mayo_endoscopy_score,1.1529156196127266e-4,0.4725274725274725,0.5073333391988316,pos,NS,UC,IBD_seed2
apple,Mayo_endoscopy_score,0.11297003201501792,0.055944055944055944,0.2874367012298047,pos,NS,UC,IBD_seed2
apple_cider,Mayo_endoscopy_score,0.008865076511025465,0.35564435564435565,0.489255403802708,pos,NS,UC,IBD_seed2
apricot,Mayo_endoscopy_score,0.012450785999898996,0.3306693306693307,0.4762916997073818,pos,NS,UC,IBD_seed2
artichoke,Mayo_endoscopy_score,0.022275841435392074,0.4005994005994006,0.5045474006512968,pos,NS,UC,IBD_seed2
artificial sweetener,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
arugula,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
asparagus,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
avocado,Mayo_endoscopy_score,0.04973745485432002,0.32667332667332666,0.4741005747499254,pos,NS,UC,IBD_seed2
banana,Mayo_endoscopy_score,0.0649425578176542,0.2997002997002997,0.4561839976141906,pos,NS,UC,IBD_seed2
basil,Mayo_endoscopy_score,0.01099455956212024,0.42357642357642356,0.5045474006512968,pos,NS,UC,IBD_seed2
bay leaf,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
bean,Mayo_endoscopy_score,0.1192205172013608,0.17482517482517482,0.37440288968673247,pos,NS,UC,IBD_seed2
beef,Mayo_endoscopy_score,0.2475924207979862,0.01998001998001998,0.2014526826556902,pos,NS,UC,IBD_seed2
beet,Mayo_endoscopy_score,-0.05888591414151928,0.13686313686313686,0.35013849786577056,neg,NS,UC,IBD_seed2
betel nut,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
bison,Mayo_endoscopy_score,-0.31906802121454236,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
blueberry,Mayo_endoscopy_score,-0.08276684533332157,0.16883116883116883,0.37115179902065154,neg,NS,UC,IBD_seed2
bonito,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
bony fish,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
broccoli,Mayo_endoscopy_score,0.02149459000154999,0.3936063936063936,0.5012594243363474,pos,NS,UC,IBD_seed2
brussel sprout,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
butter,Mayo_endoscopy_score,0.08446803585594252,0.1918081918081918,0.37440288968673247,pos,NS,UC,IBD_seed2
butterfish,Mayo_endoscopy_score,0.12093903492933979,0.15284715284715283,0.3531417562029807,pos,NS,UC,IBD_seed2
cabbage,Mayo_endoscopy_score,0.07817520312702618,0.16883116883116883,0.37115179902065154,pos,NS,UC,IBD_seed2
canola,Mayo_endoscopy_score,-0.1643496570601334,0.09290709290709291,0.3048882152330428,neg,NS,UC,IBD_seed2
cardamom,Mayo_endoscopy_score,-0.31591747860864383,9.99000999000999e-4,0.021961644912464582,neg,SIG,UC,IBD_seed2
carrot,Mayo_endoscopy_score,0.1281238258318465,0.1018981018981019,0.31126504475023836,pos,NS,UC,IBD_seed2
cashew,Mayo_endoscopy_score,0.098873783687828,0.1918081918081918,0.37440288968673247,pos,NS,UC,IBD_seed2
cauliflower,Mayo_endoscopy_score,0.018584036006045357,0.4125874125874126,0.5045474006512968,pos,NS,UC,IBD_seed2
